thisRow.t,notes,phase,event,onset,offset,trial_number,game,image,outcome,choice,correct,rt,letter,match,response,option,true_value,true_position,recalled_position,
,,encoding,image,35.0862264999887,36.094833541545086,21,4,Animal_Land_Solid_Large,6,,,,,,,,,,,
,,encoding,value,36.094939333270304,42.10579924995545,21,4,Animal_Land_Solid_Large,6,,,,,,,,,,,
,,encoding,attention,42.10590216657147,45.12002087489236,21,4,Animal_Land_Solid_Large,6,+6,1,1.0221587083069608,,,,,,,,
,,encoding,fixation,45.120142458355986,46.623716500005685,22,4,Animal_Sea_Solid_Large,-4,,,,,,,,,,,
,,encoding,image,46.62383445829619,47.63280691660475,22,4,Animal_Sea_Solid_Large,-4,,,,,,,,,,,
,,encoding,value,47.63288962491788,53.64204545831308,22,4,Animal_Sea_Solid_Large,-4,,,,,,,,,,,
,,encoding,attention,53.64213770837523,56.65926924999803,22,4,Animal_Sea_Solid_Large,-4,-4,1,1.885079124942422,,,,,,,,
,,encoding,fixation,56.6594059583731,57.41290708328597,23,4,Animal_Land_Pattern_Small,-6,,,,,,,,,,,
,,encoding,image,57.413024166598916,58.42251183337066,23,4,Animal_Land_Pattern_Small,-6,,,,,,,,,,,
,,encoding,value,58.42265370837413,64.43113149993587,23,4,Animal_Land_Pattern_Small,-6,,,,,,,,,,,
,,encoding,attention,64.43123162491247,67.44505354156718,23,4,Animal_Land_Pattern_Small,-6,-6,1,0.8036768333986402,,,,,,,,
,,encoding,fixation,67.44518745830283,68.69892420829274,24,4,Object_Sea_Pattern_Small,7,,,,,,,,,,,
,,encoding,image,68.69902841653675,69.7077083332697,24,4,Object_Sea_Pattern_Small,7,,,,,,,,,,,
,,encoding,value,69.70782879157923,75.71656662493479,24,4,Object_Sea_Pattern_Small,7,,,,,,,,,,,
,,encoding,attention,75.71666820836253,78.7303817915963,24,4,Object_Sea_Pattern_Small,7,+7,1,0.8537245417246595,,,,,,,,
,,n-back,,,,91,4,,,,1,None,V,False,None,,,,,
,,n-back,,,,92,4,,,,1,None,B,False,None,,,,,
,,n-back,,,,93,4,,,,1,None,X,False,None,,,,,
,,n-back,,,,94,4,,,,1,None,C,False,None,,,,,
,,n-back,,,,95,4,,,,1,None,B,False,None,,,,,
,,n-back,,,,96,4,,,,1,1.0052399166161194,C,True,1,,,,,
,,n-back,,,,97,4,,,,1,None,V,False,None,,,,,
,,n-back,,,,98,4,,,,1,None,V,False,None,,,,,
,,n-back,,,,99,4,,,,1,None,X,False,None,,,,,
,,n-back,,,,100,4,,,,1,None,X,False,None,,,,,
,,n-back,,,,101,4,,,,1,None,Z,False,None,,,,,
,,n-back,,,,102,4,,,,1,None,C,False,None,,,,,
,,n-back,,,,103,4,,,,1,None,V,False,None,,,,,
,,n-back,,,,104,4,,,,0,None,C,True,None,,,,,
,,n-back,,,,105,4,,,,1,0.564908874919638,V,True,1,,,,,
,,n-back,,,,106,4,,,,1,None,X,False,None,,,,,
,,n-back,,,,107,4,,,,1,None,Z,False,None,,,,,
,,n-back,,,,108,4,,,,1,0.4090759166283533,X,True,1,,,,,
,,n-back,,,,109,4,,,,1,None,N,False,None,,,,,
,,n-back,,,,110,4,,,,1,None,N,False,None,,,,,
,,n-back,,,,111,4,,,,1,None,V,False,None,,,,,
,,n-back,,,,112,4,,,,1,None,V,False,None,,,,,
,,n-back,,,,113,4,,,,1,0.34696720831561834,V,True,1,,,,,
,,n-back,,,,114,4,,,,1,1.3093436666531488,V,True,1,,,,,
,,n-back,,,,115,4,,,,1,None,C,False,None,,,,,
,,n-back,,,,116,4,,,,1,0.664183333166875,V,True,1,,,,,
,,n-back,,,,117,4,,,,1,0.8068184166913852,C,True,1,,,,,
,,n-back,,,,118,4,,,,0,None,V,True,None,,,,,
,,n-back,,,,119,4,,,,1,None,Z,False,None,,,,,
,,n-back,,,,120,4,,,,1,1.324125666753389,V,True,1,,,,,
,,choice,fixation,157.02459904155694,157.77640287496615,25,4,,,,,,,,,Object,,,,
,,choice,option,157.78237524989527,158.80627883330453,25,4,,,,,,,,,Object,,,,
,,choice,choice,158.80640295834746,170.32927254156675,25,4,,,1,1,10.514569833292626,,,,Object,,,,
,,choice,fixation,170.32937829161528,171.58294416661374,26,4,,,,,,,,,Large,,,,
,,choice,option,171.63282504153904,172.6584149999544,26,4,,,,,,,,,Large,,,,
,,choice,choice,172.65850074996706,194.08876879152376,26,4,,,2,1,20.420276666642167,,,,Large,,,,
,,choice,fixation,194.08887562493328,195.59246891655494,27,4,,,,,,,,,Solid,,,,
,,choice,option,195.59849929157645,196.62305558333173,27,4,,,,,,,,,Solid,,,,
,,choice,choice,196.62314070831053,204.46260016656015,27,4,,,2,1,6.8318524999776855,,,,Solid,,,,
,,choice,fixation,204.46271137497388,205.4660196249606,28,4,,,,,,,,,Sea,,,,
,,choice,option,205.47180274990387,206.4953918333631,28,4,,,,,,,,,Sea,,,,
,,choice,choice,206.4955141665414,216.34327916661277,28,4,,,2,1,8.837861916748807,,,,Sea,,,,
,,choice,fixation,216.34338308335282,217.59524462500121,29,4,,,,,,,,,Land,,,,
,,choice,option,217.60123412497342,218.6259017083794,29,4,,,,,,,,,Land,,,,
,,choice,choice,218.6259880833095,236.44966541661415,29,4,,,2,1,16.814623249927536,,,,Land,,,,
,,choice,fixation,236.44977724994533,237.70349687489215,30,4,,,,,,,,,Animal,,,,
,,choice,option,237.70954445831012,238.73549091652967,30,4,,,,,,,,,Animal,,,,
,,choice,choice,238.73566024994943,251.77925766655244,30,4,,,2,1,12.03279845835641,,,,Animal,,,,
,,choice,fixation,251.7793695833534,253.03257995832246,31,4,,,,,,,,,Pattern,,,,
,,choice,option,253.0385119583225,254.06326320837252,31,4,,,,,,,,,Pattern,,,,
,,choice,choice,254.0633589165518,265.23207012494095,31,4,,,2,1,10.160036874935031,,,,Pattern,,,,
,,choice,fixation,265.23216379154474,266.7357363749761,32,4,,,,,,,,,Small,,,,
,,choice,option,266.74167716654483,267.7665519999573,32,4,,,,,,,,,Small,,,,
,,choice,choice,267.766712874989,276.69680470833555,32,4,,,2,1,7.920833125011995,,,,Small,,,,
,,memory,free_recall,285.70678554160986,299.94860199990217,18,4,,,,,,,,,,,,,
,,memory,value_recall,311.29171124997083,314.55445270834025,19,4,Animal_Land_Solid_Large,,,,3.259175666840747,,,,,6,,,
,,memory,value_recall,316.34337291656993,318.6588378333254,20,4,Object_Land_Pattern_Small,,,,2.311958250007592,,,,,-2,,,
,,memory,value_recall,320.4488077915739,322.85830058332067,21,4,Object_Sea_Solid_Large,,,,2.4053600834449753,,,,,-4,,,
,,memory,value_recall,324.14798916655127,327.8279231665656,22,4,Animal_Land_Pattern_Small,,,,3.676350333262235,,,,,-6,,,
,,memory,value_recall,328.8663440415403,330.99094316654373,23,4,Object_Sea_Pattern_Small,,,,2.119999875081703,,,,,7,,,
,,memory,value_recall,332.7802367915865,335.04483970836736,24,4,Animal_Sea_Solid_Large,,,,2.26096858328674,,,,,-4,,,
,,memory,spatial_recall,338.9580493333051,341.4618820415344,24,4,Object_Sea_Pattern_Small,,,1,2.5003641666844487,,,,,,"[-329, -190]","[-329, -190]",
,,memory,spatial_recall,342.77935179159977,345.02694133331534,24,4,Object_Land_Pattern_Small,,,1,2.244161625043489,,,,,,"[329, 189]","[329, 189]",
,,memory,spatial_recall,346.33969462499954,348.29802416660823,24,4,Animal_Land_Pattern_Small,,,1,1.9549543333705515,,,,,,"[-329, 190]","[-329, 190]",
,,memory,spatial_recall,349.37079037493095,350.93373358331155,24,4,Animal_Sea_Solid_Large,,,1,1.560912708286196,,,,,,"[0, -380]","[0, -380]",
,,memory,spatial_recall,352.50459745828994,353.912171166623,24,4,Animal_Land_Solid_Large,,,1,1.4041722916299477,,,,,,"[0, 380]","[0, 380]",
,,memory,spatial_recall,355.97810766659677,358.0615624166094,24,4,Object_Sea_Solid_Large,,,1,2.079858791665174,,,,,,"[329, -190]","[329, -190]",
,,encoding,fixation,9.705862583243288,10.958758041611873,25,5,Object_Land_Solid_Large,-9,,,,,,,,,,,
,,encoding,image,10.958917999989353,11.967754916637205,25,5,Object_Land_Solid_Large,-9,,,,,,,,,,,
,,encoding,value,11.967847458203323,17.976683874963783,25,5,Object_Land_Solid_Large,-9,,,,,,,,,,,
,,encoding,attention,17.97678399994038,20.99010058317799,25,5,Object_Land_Solid_Large,-9,-9,1,1.0598669166211039,,,,,,,,
,,encoding,fixation,20.990306874969974,21.493865708238445,26,5,Animal_Sea_Pattern_Large,8,,,,,,,,,,,
,,encoding,image,21.49396400002297,22.502048916649073,26,5,Animal_Sea_Pattern_Large,8,,,,,,,,,,,
,,encoding,value,22.502189916558564,28.510678375023417,26,5,Animal_Sea_Pattern_Large,8,,,,,,,,,,,
,,encoding,attention,28.510783624951728,31.52381241659168,26,5,Animal_Sea_Pattern_Large,8,+8,1,0.8616803750628605,,,,,,,,
,,encoding,fixation,31.523949083290063,32.03079250000883,27,5,Object_Land_Pattern_Large,2,,,,,,,,,,,
,,encoding,image,32.030946083250456,33.04000670823734,27,5,Object_Land_Pattern_Large,2,,,,,,,,,,,
,,encoding,value,33.04010733321775,39.04984895826783,27,5,Object_Land_Pattern_Large,2,,,,,,,,,,,
,,encoding,attention,39.04995883326046,42.067271416657604,27,5,Object_Land_Pattern_Large,2,+2,1,1.300004708347842,,,,,,,,
,,encoding,fixation,42.06739474995993,43.32176329160575,28,5,Animal_Sea_Pattern_Small,-9,,,,,,,,,,,
,,encoding,image,43.32186404161621,44.331034083268605,28,5,Animal_Sea_Pattern_Small,-9,,,,,,,,,,,
,,encoding,value,44.331148166558705,50.33985962497536,28,5,Animal_Sea_Pattern_Small,-9,,,,,,,,,,,
,,encoding,attention,50.33996620820835,53.354668500018306,28,5,Animal_Sea_Pattern_Small,-9,-9,1,1.588101583183743,,,,,,,,
,,encoding,fixation,53.35487620823551,54.608350916649215,29,5,Animal_Land_Solid_Small,3,,,,,,,,,,,
,,encoding,image,54.608447291655466,55.61688949994277,29,5,Animal_Land_Solid_Small,3,,,,,,,,,,,
,,encoding,value,55.61699116660748,61.62573833321221,29,5,Animal_Land_Solid_Small,3,,,,,,,,,,,
,,encoding,attention,61.625839874963276,64.64214770821854,29,5,Animal_Land_Solid_Small,3,+3,1,0.8379882916342467,,,,,,,,
,,encoding,fixation,64.64226829155814,65.14775383321103,30,5,Object_Sea_Solid_Small,3,,,,,,,,,,,
,,encoding,image,65.14786458318122,66.15622187498957,30,5,Object_Sea_Solid_Small,3,,,,,,,,,,,
,,encoding,value,66.15634762495756,72.1646376249846,30,5,Object_Sea_Solid_Small,3,,,,,,,,,,,
,,encoding,attention,72.1647664582124,75.17786887497641,30,5,Object_Sea_Solid_Small,3,+3,1,1.5397924581775442,,,,,,,,
,,n-back,,,,121,5,,,,1,None,X,False,None,,,,,
,,n-back,,,,122,5,,,,1,None,C,False,None,,,,,
,,n-back,,,,123,5,,,,0,None,X,True,None,,,,,
,,n-back,,,,124,5,,,,1,0.6759377915877849,C,True,1,,,,,
,,n-back,,,,125,5,,,,1,None,N,False,None,,,,,
,,n-back,,,,126,5,,,,1,None,B,False,None,,,,,
,,n-back,,,,127,5,,,,1,None,V,False,None,,,,,
,,n-back,,,,128,5,,,,0,1.2280167917488143,N,False,1,,,,,
,,n-back,,,,129,5,,,,1,None,Z,False,None,,,,,
,,n-back,,,,130,5,,,,1,None,Z,False,None,,,,,
,,n-back,,,,131,5,,,,1,None,N,False,None,,,,,
,,n-back,,,,132,5,,,,1,0.39182329166214913,Z,True,1,,,,,
,,n-back,,,,133,5,,,,1,0.8054603333584964,N,True,1,,,,,
,,n-back,,,,134,5,,,,1,None,V,False,None,,,,,
,,n-back,,,,135,5,,,,1,0.9272285832557827,N,True,1,,,,,
,,n-back,,,,136,5,,,,1,None,B,False,None,,,,,
,,n-back,,,,137,5,,,,1,None,Z,False,None,,,,,
,,n-back,,,,138,5,,,,1,0.40809679171070457,B,True,1,,,,,
,,n-back,,,,139,5,,,,1,None,N,False,None,,,,,
,,n-back,,,,140,5,,,,1,0.8390527082374319,B,True,1,,,,,
,,n-back,,,,141,5,,,,1,None,V,False,None,,,,,
,,n-back,,,,142,5,,,,0,None,B,True,None,,,,,
,,n-back,,,,143,5,,,,1,None,B,False,None,,,,,
,,n-back,,,,144,5,,,,1,None,V,False,None,,,,,
,,n-back,,,,145,5,,,,1,0.34544679161626846,B,True,1,,,,,
,,n-back,,,,146,5,,,,1,None,B,False,None,,,,,
,,n-back,,,,147,5,,,,0,1.2520872082095593,V,False,1,,,,,
,,n-back,,,,148,5,,,,1,None,V,False,None,,,,,
,,n-back,,,,149,5,,,,1,None,Z,False,None,,,,,
,,n-back,,,,150,5,,,,0,None,V,True,None,,,,,
,,choice,fixation,155.44568908319343,156.69744754163548,33,5,,,,,,,,,Pattern,,,,
,,choice,option,156.7036913331831,157.73027116665617,33,5,,,,,,,,,Pattern,,,,
,,choice,choice,157.73036375001539,171.7456890415633,33,5,,,1,1,12.997330000041984,,,,Pattern,,,,
,,choice,fixation,171.74578412494157,172.497562250006,34,5,,,,,,,,,Object,,,,
,,choice,option,172.50383341661654,173.5305211666273,34,5,,,,,,,,,Object,,,,
,,choice,choice,173.53068754158448,187.62245712499134,34,5,,,2,1,13.082965541747399,,,,Object,,,,
,,choice,fixation,187.62257529166527,189.1260511665605,35,5,,,,,,,,,Large,,,,
,,choice,option,189.13188100000843,190.15589533327147,35,5,,,,,,,,,Large,,,,
,,choice,choice,190.1560631665634,198.186195999966,35,5,,,1,1,7.022147999959998,,,,Large,,,,
,,choice,fixation,198.18630791665055,199.68983891664539,36,5,,,,,,,,,Animal,,,,
,,choice,option,199.69574208324775,200.72021558322012,36,5,,,,,,,,,Animal,,,,
,,choice,choice,200.72031566663645,208.0067669999553,36,5,,,1,1,6.278813083306886,,,,Animal,,,,
,,choice,fixation,208.00687854166608,208.76326404162683,37,5,,,,,,,,,Sea,,,,
,,choice,option,208.76885587500874,209.79332599998452,37,5,,,,,,,,,Sea,,,,
,,choice,choice,209.79344054160174,222.00151737499982,37,5,,,1,1,11.19883987493813,,,,Sea,,,,
,,choice,fixation,222.00162875000387,223.00497512496077,38,5,,,,,,,,,Land,,,,
,,choice,option,223.01063091657124,224.0343639999628,38,5,,,,,,,,,Land,,,,
,,choice,choice,224.03447674994823,233.3736755832797,38,5,,,2,1,8.331277500023134,,,,Land,,,,
,,choice,fixation,233.373799999943,234.63091258320492,39,5,,,,,,,,,Solid,,,,
,,choice,option,234.63700224994682,235.661047041649,39,5,,,,,,,,,Solid,,,,
,,choice,choice,235.6611741250381,248.34192395827267,39,5,,,2,1,11.672434333246201,,,,Solid,,,,
,,choice,fixation,248.3420281666331,249.0952604166232,40,5,,,,,,,,,Small,,,,
,,choice,option,249.10093862493522,250.1248004999943,40,5,,,,,,,,,Small,,,,
,,choice,choice,250.1249019582756,258.4557509999722,40,5,,,2,1,7.320082374964841,,,,Small,,,,
,,memory,free_recall,270.4031028749887,289.7316876249388,24,5,,,,,,,,,,,,,
,,memory,value_recall,298.32471437496133,301.042886500014,25,5,Animal_Sea_Pattern_Small,,,,2.7122876250650734,,,,,-9,,,
,,memory,value_recall,302.3320614999393,304.3061580832582,26,5,Animal_Land_Solid_Small,,,,1.9705824999837205,,,,,3,,,
,,memory,value_recall,305.5949523332529,307.8034962499514,27,5,Animal_Sea_Pattern_Large,,,,2.2050831667147577,,,,,8,,,
,,memory,value_recall,309.34304537496064,311.2904470831854,28,5,Object_Sea_Solid_Small,,,,1.943892000010237,,,,,3,,,
,,memory,value_recall,312.8309906249633,314.2570226249518,29,5,Object_Land_Solid_Large,,,,1.4223558332305402,,,,,-9,,,
,,memory,value_recall,315.5386449582875,317.0573042082833,30,5,Object_Land_Pattern_Large,,,,1.514904999989085,,,,,2,,,
,,memory,spatial_recall,321.61439929157495,323.6702316249721,30,5,Animal_Land_Solid_Small,,,1,2.052107374998741,,,,,,"[-329, -190]","[-329, -190]",
,,memory,spatial_recall,324.98452054162044,326.38719104160555,30,5,Object_Sea_Solid_Small,,,1,1.3990043749799952,,,,,,"[0, -380]","[0, -380]",
,,memory,spatial_recall,327.44733504159376,328.95640554162674,30,5,Animal_Sea_Pattern_Small,,,1,1.5070298332720995,,,,,,"[329, -190]","[329, -190]",
,,memory,spatial_recall,330.52437933324836,332.4667515832698,30,5,Object_Land_Solid_Large,,,1,1.9361211250070482,,,,,,"[0, 380]","[0, 380]",
,,memory,spatial_recall,334.2828765416052,336.7206858332502,30,5,Object_Land_Pattern_Large,,,1,2.4343889999436215,,,,,,"[-329, 190]","[-329, 190]",
,,memory,spatial_recall,338.7844316250412,340.1923130416544,30,5,Animal_Sea_Pattern_Large,,,1,1.4045485833194107,,,,,,"[329, 189]","[329, 189]",
,,encoding,fixation,4.493855458218604,5.747308166581206,31,6,Animal_Land_Pattern_Small,-1,,,,,,,,,,,
,,encoding,image,5.7474096249789,6.7567613332066685,31,6,Animal_Land_Pattern_Small,-1,,,,,,,,,,,
,,encoding,value,6.7568600833183154,12.766468208283186,31,6,Animal_Land_Pattern_Small,-1,,,,,,,,,,,
,,encoding,attention,12.76658983330708,15.780261166626588,31,6,Animal_Land_Pattern_Small,-1,-1,1,0.9743687917944044,,,,,,,,
,,encoding,fixation,15.780394166591577,16.284849583287723,32,6,Object_Land_Solid_Small,7,,,,,,,,,,,
,,encoding,image,16.284939000033773,17.293076708214357,32,6,Object_Land_Solid_Small,7,,,,,,,,,,,
,,encoding,value,17.293164833215997,23.302899583242834,32,6,Object_Land_Solid_Small,7,,,,,,,,,,,
,,encoding,attention,23.302997791673988,26.31684474996291,32,6,Object_Land_Solid_Small,7,+7,1,0.9968553750077263,,,,,,,,
,,encoding,fixation,26.31696958327666,27.071319666691124,33,6,Object_Sea_Pattern_Large,-1,,,,,,,,,,,
,,encoding,image,27.07142233324703,28.08057241665665,33,6,Object_Sea_Pattern_Large,-1,,,,,,,,,,,
,,encoding,value,28.08068875002209,34.08928662503604,33,6,Object_Sea_Pattern_Large,-1,,,,,,,,,,,
,,encoding,attention,34.089391083223745,37.105479916674085,33,6,Object_Sea_Pattern_Large,-1,-1,1,1.368766333325766,,,,,,,,
,,encoding,fixation,37.10567254165653,38.359251208254136,34,6,Object_Sea_Solid_Large,-1,,,,,,,,,,,
,,encoding,image,38.35937179159373,39.36860404163599,34,6,Object_Sea_Solid_Large,-1,,,,,,,,,,,
,,encoding,value,39.36871070822235,45.37745937507134,34,6,Object_Sea_Solid_Large,-1,,,,,,,,,,,
,,encoding,attention,45.37756074999925,48.39144391659647,34,6,Object_Sea_Solid_Large,-1,-1,1,0.6829558750614524,,,,,,,,
,,encoding,fixation,48.39157241664361,48.89549562497996,35,6,Animal_Sea_Pattern_Large,9,,,,,,,,,,,
,,encoding,image,48.89559037506115,49.90370233322028,35,6,Animal_Sea_Pattern_Large,9,,,,,,,,,,,
,,encoding,value,49.9038182500517,55.91238937503658,35,6,Animal_Sea_Pattern_Large,9,,,,,,,,,,,
,,encoding,attention,55.912490708287805,58.92531137506012,35,6,Animal_Sea_Pattern_Large,9,+9,1,0.7088654167018831,,,,,,,,
,,encoding,fixation,58.92543795821257,60.42914970824495,36,6,Animal_Land_Solid_Small,-4,,,,,,,,,,,
,,encoding,image,60.42925649997778,61.43826054164674,36,6,Animal_Land_Solid_Small,-4,,,,,,,,,,,
,,encoding,value,61.438366291695274,67.44746749999467,36,6,Animal_Land_Solid_Small,-4,,,,,,,,,,,
,,encoding,attention,67.44756866665557,70.46128787496127,36,6,Animal_Land_Solid_Small,-4,-4,1,1.340292499982752,,,,,,,,
,,n-back,,,,151,6,,,,1,None,N,False,None,,,,,
,,n-back,,,,152,6,,,,1,None,X,False,None,,,,,
,,n-back,,,,153,6,,,,1,None,C,False,None,,,,,
,,n-back,,,,154,6,,,,1,None,B,False,None,,,,,
,,n-back,,,,155,6,,,,1,0.6399436249630526,C,True,1,,,,,
,,n-back,,,,156,6,,,,1,None,X,False,None,,,,,
,,n-back,,,,157,6,,,,1,0.5117892499547452,C,True,1,,,,,
,,n-back,,,,158,6,,,,1,None,B,False,None,,,,,
,,n-back,,,,159,6,,,,1,None,B,False,None,,,,,
,,n-back,,,,160,6,,,,1,None,V,False,None,,,,,
,,n-back,,,,161,6,,,,1,None,Z,False,None,,,,,
,,n-back,,,,162,6,,,,1,None,N,False,None,,,,,
,,n-back,,,,163,6,,,,0,0.9603577082743868,V,False,1,,,,,
,,n-back,,,,164,6,,,,1,0.7524122500326484,N,True,1,,,,,
,,n-back,,,,165,6,,,,1,None,C,False,None,,,,,
,,n-back,,,,166,6,,,,1,None,C,False,None,,,,,
,,n-back,,,,167,6,,,,1,0.7536008333554491,C,True,1,,,,,
,,n-back,,,,168,6,,,,1,0.977454875013791,C,True,1,,,,,
,,n-back,,,,169,6,,,,1,None,Z,False,None,,,,,
,,n-back,,,,170,6,,,,1,0.8679574582492933,C,True,1,,,,,
,,n-back,,,,171,6,,,,0,None,Z,True,None,,,,,
,,n-back,,,,172,6,,,,0,None,C,True,None,,,,,
,,n-back,,,,173,6,,,,1,None,N,False,None,,,,,
,,n-back,,,,174,6,,,,1,None,V,False,None,,,,,
,,n-back,,,,175,6,,,,0,None,N,True,None,,,,,
,,n-back,,,,176,6,,,,0,None,V,True,None,,,,,
,,n-back,,,,177,6,,,,1,None,V,False,None,,,,,
,,n-back,,,,178,6,,,,1,None,Z,False,None,,,,,
,,n-back,,,,179,6,,,,1,None,X,False,None,,,,,
,,n-back,,,,180,6,,,,1,None,N,False,None,,,,,
,,choice,fixation,149.25888500001747,150.01082391664386,41,6,,,,,,,,,Small,,,,
,,choice,option,150.01690262497868,151.03969208325725,41,6,,,,,,,,,Small,,,,
,,choice,choice,151.03979379159864,160.15290329162963,41,6,,,1,1,8.105194624979049,,,,Small,,,,
,,choice,fixation,160.15302512503695,160.90645237499848,42,6,,,,,,,,,Solid,,,,
,,choice,option,160.91246374999173,161.93660695827566,42,6,,,,,,,,,Solid,,,,
,,choice,choice,161.93671195826028,173.47481745830737,42,6,,,1,1,10.530210583354346,,,,Solid,,,,
,,choice,fixation,173.4749270832399,174.97847662505228,43,6,,,,,,,,,Sea,,,,
,,choice,option,174.9837841250701,176.00783716666047,43,6,,,,,,,,,Sea,,,,
,,choice,choice,176.00792991661,181.20215779158752,43,6,,,1,1,4.186821958399378,,,,Sea,,,,
,,choice,fixation,181.2022681250237,181.95554633322172,44,6,,,,,,,,,Animal,,,,
,,choice,option,181.96155308326706,182.98627524997573,44,6,,,,,,,,,Animal,,,,
,,choice,choice,182.98636879166588,187.1239242082229,44,6,,,1,1,3.1301509583136067,,,,Animal,,,,
,,choice,fixation,187.12406812503468,187.87730620824732,45,6,,,,,,,,,Land,,,,
,,choice,option,187.8829444582807,188.90752870822325,45,6,,,,,,,,,Land,,,,
,,choice,choice,188.90762341662776,194.73639391665347,45,6,,,1,1,4.821315791807137,,,,Land,,,,
,,choice,fixation,194.73659391666297,195.23988187499344,46,6,,,,,,,,,Large,,,,
,,choice,option,195.24565995822195,196.26956341660116,46,6,,,,,,,,,Large,,,,
,,choice,choice,196.2696502499748,201.31223358330317,46,6,,,1,1,4.035375874955207,,,,Large,,,,
,,choice,fixation,201.3123478333,202.06811295822263,47,6,,,,,,,,,Pattern,,,,
,,choice,option,202.07430858328007,203.1005402499577,47,6,,,,,,,,,Pattern,,,,
,,choice,choice,203.10063233331311,207.9940950832097,47,6,,,1,1,3.8856051249895245,,,,Pattern,,,,
,,choice,fixation,207.99424366664607,208.99782241659705,48,6,,,,,,,,,Object,,,,
,,choice,option,209.004162833211,210.0282223332906,48,6,,,,,,,,,Object,,,,
,,choice,choice,210.02831612504087,216.34728862496559,48,6,,,1,1,5.309367541689426,,,,Object,,,,
,,memory,free_recall,225.5406886250712,241.75666441663634,30,6,,,,,,,,,,,,,
,,memory,value_recall,246.48500020825304,249.1091830416117,31,6,Animal_Land_Pattern_Small,,,,2.622185624903068,,,,,-1,,,
,,memory,value_recall,250.89933958323672,253.17396029166412,32,6,Animal_Sea_Pattern_Large,,,,2.271129500004463,,,,,9,,,
,,memory,value_recall,254.2132608749671,256.45002191665117,33,6,Object_Sea_Solid_Large,,,,2.2335205416893587,,,,,-1,,,
,,memory,value_recall,258.49082625005394,259.59913320827764,34,6,Object_Sea_Pattern_Large,,,,1.1040651665534824,,,,,-1,,,
,,memory,value_recall,261.38872320821974,263.23839158331975,35,6,Animal_Land_Solid_Small,,,,1.8461991250514984,,,,,-4,,,
,,memory,value_recall,264.27777337504085,265.7974765832769,36,6,Object_Land_Solid_Small,,,,1.5170685834018514,,,,,7,,,
,,memory,spatial_recall,269.48382766661234,271.80700058327056,36,6,Object_Sea_Solid_Large,,,1,2.319669249933213,,,,,,"[329, -190]","[329, -190]",
,,memory,spatial_recall,273.37150550005026,276.25974945828784,36,6,Object_Land_Solid_Small,,,1,2.884691958432086,,,,,,"[0, -380]","[0, -380]",
,,memory,spatial_recall,278.33378883323167,280.4748264582595,36,6,Object_Sea_Pattern_Large,,,1,2.1374848750419915,,,,,,"[0, 380]","[0, 380]",
,,memory,spatial_recall,282.03797695820685,283.3624170832336,36,6,Animal_Sea_Pattern_Large,,,1,1.3210147500503808,,,,,,"[329, 189]","[329, 189]",
,,memory,spatial_recall,285.18236624996644,286.3909370416077,36,6,Animal_Land_Solid_Small,,,1,1.2051440000068396,,,,,,"[-329, -190]","[-329, -190]",
,,memory,spatial_recall,287.69940179167315,289.2082702500047,36,6,Animal_Land_Pattern_Small,,,1,1.5054295416921377,,,,,,"[-329, 190]","[-329, 190]",
,,encoding,fixation,8.470719416625798,9.724313666694798,37,7,Animal_Land_Solid_Large,1,,,,,,,,,,,
,,encoding,image,9.724445375031792,10.733750458457507,37,7,Animal_Land_Solid_Large,1,,,,,,,,,,,
,,encoding,value,10.733866666676477,16.744292124989443,37,7,Animal_Land_Solid_Large,1,,,,,,,,,,,
,,encoding,attention,16.744402250042185,19.759047999978065,37,7,Animal_Land_Solid_Large,1,+1,1,0.7570140417665243,,,,,,,,
,,encoding,fixation,19.75925220840145,21.0128165417118,38,7,Animal_Land_Pattern_Large,7,,,,,,,,,,,
,,encoding,image,21.012922166613862,22.021806749980897,38,7,Animal_Land_Pattern_Large,7,,,,,,,,,,,
,,encoding,value,22.021918208454736,28.030985000077635,38,7,Animal_Land_Pattern_Large,7,,,,,,,,,,,
,,encoding,attention,28.031095375074074,31.045798916602507,38,7,Animal_Land_Pattern_Large,7,+7,1,0.9254077916266397,,,,,,,,
,,encoding,fixation,31.045941416639835,32.29927737498656,39,7,Object_Sea_Solid_Small,1,,,,,,,,,,,
,,encoding,image,32.29938995838165,33.31130825006403,39,7,Object_Sea_Solid_Small,1,,,,,,,,,,,
,,encoding,value,33.31142079166602,39.319476125063375,39,7,Object_Sea_Solid_Small,1,,,,,,,,,,,
,,encoding,attention,39.31956850003917,42.33350454166066,39,7,Object_Sea_Solid_Small,1,+1,1,1.2810227083973587,,,,,,,,
,,encoding,fixation,42.33364575006999,43.58731216669548,40,7,Object_Sea_Pattern_Small,7,,,,,,,,,,,
,,encoding,image,43.587403958430514,44.59624245844316,40,7,Object_Sea_Pattern_Small,7,,,,,,,,,,,
,,encoding,value,44.5963271666551,50.60506312502548,40,7,Object_Sea_Pattern_Small,7,,,,,,,,,,,
,,encoding,attention,50.605161041603424,53.61917470837943,40,7,Object_Sea_Pattern_Small,7,+7,1,1.6723492082674056,,,,,,,,
,,encoding,fixation,53.61932241660543,55.122882708441466,41,7,Object_Land_Pattern_Large,-9,,,,,,,,,,,
,,encoding,image,55.12297262507491,56.132174125057645,41,7,Object_Land_Pattern_Large,-9,,,,,,,,,,,
